Entity 1	Entity 2	Weight	Network group	Network
CYP11A1	CYP11B2	0.010909444	Co-expression	Wang-Maris-2006
CYP21A2	CYP11A1	0.046443366	Co-expression	Wang-Maris-2006
CYP17A1	CYP11A1	0.049012236	Co-expression	Wang-Maris-2006
CYP17A1	CYP21A2	0.053022135	Co-expression	Wang-Maris-2006
HSD3B2	CYP11A1	0.04080981	Co-expression	Wang-Maris-2006
HSD3B2	CYP21A2	0.044416163	Co-expression	Wang-Maris-2006
HSD3B2	CYP17A1	0.03849078	Co-expression	Wang-Maris-2006
STAR	CYP11A1	0.047305167	Co-expression	Wang-Maris-2006
STAR	CYP21A2	0.05381234	Co-expression	Wang-Maris-2006
STAR	CYP17A1	0.05479153	Co-expression	Wang-Maris-2006
STAR	HSD3B2	0.047222536	Co-expression	Wang-Maris-2006
SHBG	HSD17B2	0.010904775	Co-expression	Wang-Maris-2006
DHRS2	HSD17B6	0.025306895	Co-expression	Wang-Maris-2006
CYP11B2	HSD3B1	0.016214378	Co-expression	Roth-Zlotnik-2006
HSD17B10	HSD17B8	0.010205636	Co-expression	Roth-Zlotnik-2006
CYP11B1	HSD3B1	0.013615925	Co-expression	Roth-Zlotnik-2006
CYP11B1	CYP11B2	0.011937748	Co-expression	Roth-Zlotnik-2006
CYP11A1	HSD3B1	0.0148144895	Co-expression	Roth-Zlotnik-2006
CYP11A1	CYP11B2	0.0127579635	Co-expression	Roth-Zlotnik-2006
CYP11A1	CYP11B1	0.011647144	Co-expression	Roth-Zlotnik-2006
CYP21A2	HSD3B1	0.017116042	Co-expression	Roth-Zlotnik-2006
CYP21A2	CYP11B2	0.014385133	Co-expression	Roth-Zlotnik-2006
CYP21A2	CYP11B1	0.013167213	Co-expression	Roth-Zlotnik-2006
CYP21A2	CYP11A1	0.014438681	Co-expression	Roth-Zlotnik-2006
CYP17A1	HSD3B1	0.015624326	Co-expression	Roth-Zlotnik-2006
CYP17A1	CYP11B2	0.015000193	Co-expression	Roth-Zlotnik-2006
CYP17A1	CYP11B1	0.01219179	Co-expression	Roth-Zlotnik-2006
CYP17A1	CYP11A1	0.01317292	Co-expression	Roth-Zlotnik-2006
CYP17A1	CYP21A2	0.0149518475	Co-expression	Roth-Zlotnik-2006
HSD3B2	HSD3B1	0.0136461705	Co-expression	Roth-Zlotnik-2006
HSD3B2	CYP11B2	0.012644302	Co-expression	Roth-Zlotnik-2006
HSD3B2	CYP11B1	0.01090559	Co-expression	Roth-Zlotnik-2006
HSD3B2	CYP11A1	0.0119572105	Co-expression	Roth-Zlotnik-2006
HSD3B2	CYP21A2	0.012883215	Co-expression	Roth-Zlotnik-2006
HSD3B2	CYP17A1	0.012301422	Co-expression	Roth-Zlotnik-2006
STAR	HSD3B1	0.012096014	Co-expression	Roth-Zlotnik-2006
STAR	CYP11B2	0.011157035	Co-expression	Roth-Zlotnik-2006
STAR	CYP11B1	0.0099329045	Co-expression	Roth-Zlotnik-2006
STAR	CYP11A1	0.011847096	Co-expression	Roth-Zlotnik-2006
STAR	CYP21A2	0.011211095	Co-expression	Roth-Zlotnik-2006
STAR	CYP17A1	0.010986058	Co-expression	Roth-Zlotnik-2006
STAR	HSD3B2	0.010087	Co-expression	Roth-Zlotnik-2006
DCXR	HSD3B7	0.0050349324	Co-expression	Roth-Zlotnik-2006
DCXR	CYB5A	0.006534534	Co-expression	Roth-Zlotnik-2006
DCXR	DECR2	0.007003806	Co-expression	Roth-Zlotnik-2006
DHRS1	HSD17B8	0.010212348	Co-expression	Roth-Zlotnik-2006
DHRS1	HSD17B10	0.01027115	Co-expression	Roth-Zlotnik-2006
PECR	CYB5A	0.02033591	Co-expression	Roth-Zlotnik-2006
PECR	DCXR	0.009291945	Co-expression	Roth-Zlotnik-2006
HSD3B1	SRD5A1	0.010251595	Co-expression	Bild-Nevins-2006 B
HSD17B3	RDH5	0.018713636	Co-expression	Bild-Nevins-2006 B
HSD17B2	SRD5A1	0.011163695	Co-expression	Bild-Nevins-2006 B
HSD17B2	HSD3B1	0.015163745	Co-expression	Bild-Nevins-2006 B
CYP17A1	HSD3B1	0.019364454	Co-expression	Bild-Nevins-2006 B
CYP17A1	CYP11A1	0.024463203	Co-expression	Bild-Nevins-2006 B
HSD17B4	CYP21A2	0.013798495	Co-expression	Bild-Nevins-2006 B
HSD3B2	HSD3B1	0.012540197	Co-expression	Bild-Nevins-2006 B
HSD3B2	CYP11A1	0.022071782	Co-expression	Bild-Nevins-2006 B
HSD3B2	CYP17A1	0.018941732	Co-expression	Bild-Nevins-2006 B
CYB5A	HSD17B4	0.01660059	Co-expression	Bild-Nevins-2006 B
DHRS2	SRD5A1	0.00817472	Co-expression	Bild-Nevins-2006 B
HSD17B8	HSD17B14	0.01049244	Co-expression	Innocenti-Brown-2011
HSD17B6	HSD17B13	0.005621372	Co-expression	Innocenti-Brown-2011
HSD3B1	SRD5A1	0.017214432	Co-expression	Innocenti-Brown-2011
HSD17B10	HSD17B8	0.009162666	Co-expression	Innocenti-Brown-2011
HSD17B3	RDH5	0.011990197	Co-expression	Innocenti-Brown-2011
HSD17B4	HSD17B6	0.0035050341	Co-expression	Innocenti-Brown-2011
CYB5A	HSD17B6	0.006729985	Co-expression	Innocenti-Brown-2011
CYB5A	HSD17B4	0.007655947	Co-expression	Innocenti-Brown-2011
AR	HSD17B11	0.005539669	Co-expression	Innocenti-Brown-2011
SHBG	RDH5	0.009818178	Co-expression	Innocenti-Brown-2011
SHBG	HSD17B2	0.022542655	Co-expression	Innocenti-Brown-2011
DHRS4	RDH5	0.005873326	Co-expression	Innocenti-Brown-2011
DHRSX	HSD17B4	0.009346024	Co-expression	Innocenti-Brown-2011
DECR2	HSD17B10	0.010925499	Co-expression	Innocenti-Brown-2011
DCXR	HSD17B14	0.006711581	Co-expression	Innocenti-Brown-2011
DCXR	RDH5	0.0051033027	Co-expression	Innocenti-Brown-2011
DCXR	HSD17B3	0.0075389305	Co-expression	Innocenti-Brown-2011
DCXR	DHRS4	0.0035856948	Co-expression	Innocenti-Brown-2011
DHRS2	DHRS4	0.006578308	Co-expression	Innocenti-Brown-2011
BDH1	HSD17B14	0.005751041	Co-expression	Innocenti-Brown-2011
BDH1	HSD17B8	0.004231801	Co-expression	Innocenti-Brown-2011
DHRS1	HSD17B14	0.013051747	Co-expression	Innocenti-Brown-2011
DHRS1	RDH5	0.009705406	Co-expression	Innocenti-Brown-2011
DHRS1	DCXR	0.005334233	Co-expression	Innocenti-Brown-2011
DHRS1	BDH1	0.004984481	Co-expression	Innocenti-Brown-2011
DHRS13	HSD17B7	0.005989496	Co-expression	Innocenti-Brown-2011
DHRS13	CYP21A2	0.0058308896	Co-expression	Innocenti-Brown-2011
PECR	AR	0.0024096607	Co-expression	Innocenti-Brown-2011
PECR	SHBG	0.005011079	Co-expression	Innocenti-Brown-2011
PECR	DHRS4	0.0030612617	Co-expression	Innocenti-Brown-2011
PECR	DCXR	0.002499289	Co-expression	Innocenti-Brown-2011
DHRS11	RDH5	0.008684219	Co-expression	Innocenti-Brown-2011
DHRS11	DHRS4	0.006328341	Co-expression	Innocenti-Brown-2011
HSDL2	HSD17B4	0.012272836	Co-expression	Innocenti-Brown-2011
SRD5A1	HSD17B11	0.00580704	Co-expression	Arijs-Rutgeerts-2009
RDH5	HSD17B11	0.0050439457	Co-expression	Arijs-Rutgeerts-2009
HSD17B2	HSD17B11	0.0020950078	Co-expression	Arijs-Rutgeerts-2009
HSD17B2	RDH5	0.012220894	Co-expression	Arijs-Rutgeerts-2009
HSD3B2	HSD3B1	0.024190515	Co-expression	Arijs-Rutgeerts-2009
HSD3B2	HSD17B3	0.012814627	Co-expression	Arijs-Rutgeerts-2009
TECRL	CYP11A1	0.015700214	Co-expression	Arijs-Rutgeerts-2009
DECR2	HSD17B11	0.004670958	Co-expression	Arijs-Rutgeerts-2009
RDH8	AR	0.00910449	Co-expression	Arijs-Rutgeerts-2009
DHRS1	HSD17B11	0.004903226	Co-expression	Arijs-Rutgeerts-2009
DHRS13	HSD17B10	0.005950387	Co-expression	Arijs-Rutgeerts-2009
PECR	HSD17B11	0.004922072	Co-expression	Arijs-Rutgeerts-2009
PECR	DHRS1	0.031808984	Co-expression	Arijs-Rutgeerts-2009
DHRS11	HSD17B11	0.0009288047	Co-expression	Arijs-Rutgeerts-2009
DHRS11	SRD5A1	0.0054052887	Co-expression	Arijs-Rutgeerts-2009
DHRS11	RDH5	0.004852855	Co-expression	Arijs-Rutgeerts-2009
DHRS11	HSD17B2	0.0019633826	Co-expression	Arijs-Rutgeerts-2009
DHRS11	DECR2	0.00447971	Co-expression	Arijs-Rutgeerts-2009
DHRS11	DHRS1	0.0048376457	Co-expression	Arijs-Rutgeerts-2009
DHRS11	PECR	0.0048406287	Co-expression	Arijs-Rutgeerts-2009
HSDL2	HSD17B11	0.0054377737	Co-expression	Arijs-Rutgeerts-2009
HSDL2	DHRS11	0.005112327	Co-expression	Arijs-Rutgeerts-2009
HSD3B1	HSD17B1	0.01334707	Co-expression	Mallon-McKay-2013
HSD3B1	CYP19A1	0.0121038845	Co-expression	Mallon-McKay-2013
CYP11A1	HSD17B1	0.011106544	Co-expression	Mallon-McKay-2013
CYP11A1	HSD3B1	0.008474595	Co-expression	Mallon-McKay-2013
CYP17A1	HSD17B3	0.0078051146	Co-expression	Mallon-McKay-2013
HSD3B2	HSD3B1	0.0112851225	Co-expression	Mallon-McKay-2013
HSD3B2	CYP11A1	0.010540836	Co-expression	Mallon-McKay-2013
DHRS4	HSD17B8	0.011407466	Co-expression	Mallon-McKay-2013
DECR2	CYB5A	0.015562796	Co-expression	Mallon-McKay-2013
DCXR	DECR2	0.013911398	Co-expression	Mallon-McKay-2013
DHRS1	HSD17B11	0.017156953	Co-expression	Mallon-McKay-2013
DHRS1	RDH10	0.018892556	Co-expression	Mallon-McKay-2013
DHRS1	DECR2	0.0139740305	Co-expression	Mallon-McKay-2013
PECR	DHRS13	0.018288907	Co-expression	Mallon-McKay-2013
CYP11B2	RDH5	0.0050421935	Co-expression	Ramaswamy-Golub-2001
CYP11A1	HSD17B3	0.008241098	Co-expression	Ramaswamy-Golub-2001
CYP21A2	CYP11B2	0.006011812	Co-expression	Ramaswamy-Golub-2001
CYP17A1	CYP19A1	0.00736195	Co-expression	Ramaswamy-Golub-2001
HSD3B2	RDH5	0.00767292	Co-expression	Ramaswamy-Golub-2001
CYB5A	SRD5A3	0.012334747	Co-expression	Ramaswamy-Golub-2001
STAR	CYP17A1	0.0070065674	Co-expression	Ramaswamy-Golub-2001
DHRS7B	CYB5A	0.013880205	Co-expression	Ramaswamy-Golub-2001
CYP17A1	HSD17B2	0.015844632	Co-expression	Burington-Shaughnessy-2008
HSD3B2	CYP19A1	0.004854583	Co-expression	Burington-Shaughnessy-2008
HSD3B2	CYP11B1	0.0046928353	Co-expression	Burington-Shaughnessy-2008
HSD3B2	CYP21A2	0.0024061536	Co-expression	Burington-Shaughnessy-2008
SHBG	HSD3B2	0.003156459	Co-expression	Burington-Shaughnessy-2008
DHRS1	CYP11A1	0.011161721	Co-expression	Burington-Shaughnessy-2008
CYP11A1	HSD17B1	0.009080262	Co-expression	Cheok-Evans-2003
CYP11A1	CYP11B1	0.0076694298	Co-expression	Cheok-Evans-2003
CYP21A2	CYP11A1	0.0068616485	Co-expression	Cheok-Evans-2003
SHBG	CYP11A1	0.0044787405	Co-expression	Cheok-Evans-2003
HSD17B2	CYP11B2	0.020850053	Co-expression	Kang-Willman-2010
STAR	SRD5A1	0.009164332	Co-expression	Kang-Willman-2010
DCXR	HSD17B10	0.0058505717	Co-expression	Kang-Willman-2010
DHRS11	HSD17B10	0.007869387	Co-expression	Kang-Willman-2010
HSD17B4	HSD17B11	0.0053295977	Co-expression	Chen-Brown-2002
HSD17B4	HSD17B3	0.004387315	Co-expression	Chen-Brown-2002
CYB5A	HSD17B11	0.0032103034	Co-expression	Chen-Brown-2002
CYB5A	HSD17B6	0.0021942165	Co-expression	Chen-Brown-2002
CYB5A	CYP11B2	0.0036768515	Co-expression	Chen-Brown-2002
CYB5A	HSD17B4	0.0016890871	Co-expression	Chen-Brown-2002
DHRS4	HSD17B10	0.009691431	Co-expression	Chen-Brown-2002
DHRS4	CYB5A	0.0030552326	Co-expression	Chen-Brown-2002
DECR2	HSD17B6	0.0048710466	Co-expression	Chen-Brown-2002
DECR2	HSD17B4	0.0040246244	Co-expression	Chen-Brown-2002
DECR2	CYB5A	0.002617134	Co-expression	Chen-Brown-2002
BDH1	CYB5A	0.0024752005	Co-expression	Chen-Brown-2002
DHRS1	HSD17B6	0.0062589906	Co-expression	Chen-Brown-2002
DHRS1	CYB5A	0.0035445397	Co-expression	Chen-Brown-2002
DHRS1	DHRS4	0.011765761	Co-expression	Chen-Brown-2002
DHRS1	BDH1	0.0077705826	Co-expression	Chen-Brown-2002
DHRS7B	HSD17B6	0.006999756	Co-expression	Chen-Brown-2002
DHRS7B	CYB5A	0.004107027	Co-expression	Chen-Brown-2002
RDH5	HSD17B11	0.009881613	Co-expression	Gysin-McMahon-2012
CYP11B2	CYP19A1	0.008610374	Co-expression	Gysin-McMahon-2012
TECR	HSD17B7	0.009769124	Co-expression	Gysin-McMahon-2012
PECR	HSD17B11	0.010424459	Co-expression	Gysin-McMahon-2012
HSD3B1	HSD17B1	0.021259904	Co-localization	Schadt-Shoemaker-2004
CYP11B1	HSD3B1	0.024409546	Co-localization	Schadt-Shoemaker-2004
CYP11A1	HSD17B1	0.019462312	Co-localization	Schadt-Shoemaker-2004
CYP11A1	HSD3B1	0.02672096	Co-localization	Schadt-Shoemaker-2004
CYP11A1	CYP11B1	0.019642074	Co-localization	Schadt-Shoemaker-2004
CYP21A2	HSD3B1	0.026611323	Co-localization	Schadt-Shoemaker-2004
CYP21A2	CYP11B1	0.029936166	Co-localization	Schadt-Shoemaker-2004
CYP21A2	CYP11A1	0.020946959	Co-localization	Schadt-Shoemaker-2004
HSD17B4	HSD17B3	0.009498802	Co-localization	Schadt-Shoemaker-2004
HSD17B4	CYP21A2	0.009023957	Co-localization	Schadt-Shoemaker-2004
HSD3B2	HSD17B1	0.018969294	Co-localization	Schadt-Shoemaker-2004
HSD3B2	HSD3B1	0.034073167	Co-localization	Schadt-Shoemaker-2004
HSD3B2	CYP11B1	0.027418518	Co-localization	Schadt-Shoemaker-2004
HSD3B2	CYP11A1	0.026720844	Co-localization	Schadt-Shoemaker-2004
HSD3B2	CYP21A2	0.030134246	Co-localization	Schadt-Shoemaker-2004
CYB5A	HSD17B4	0.012751132	Co-localization	Schadt-Shoemaker-2004
STAR	HSD3B1	0.019976174	Co-localization	Schadt-Shoemaker-2004
STAR	CYP11B1	0.027730692	Co-localization	Schadt-Shoemaker-2004
STAR	HSD17B3	0.010533632	Co-localization	Schadt-Shoemaker-2004
STAR	CYP11A1	0.018003864	Co-localization	Schadt-Shoemaker-2004
STAR	CYP21A2	0.02540405	Co-localization	Schadt-Shoemaker-2004
STAR	HSD3B2	0.02665552	Co-localization	Schadt-Shoemaker-2004
SHBG	HSD17B1	0.016893921	Co-localization	Schadt-Shoemaker-2004
CYP19A1	HSD17B1	0.00915308	Co-localization	Johnson-Shoemaker-2003
SRD5A1	HSD17B6	0.009959035	Co-localization	Johnson-Shoemaker-2003
CYP11B2	HSD3B1	0.016187094	Co-localization	Johnson-Shoemaker-2003
HSD17B10	HSD17B14	0.010508334	Co-localization	Johnson-Shoemaker-2003
HSD17B10	HSD17B6	0.005344474	Co-localization	Johnson-Shoemaker-2003
HSD17B10	SRD5A1	0.012975565	Co-localization	Johnson-Shoemaker-2003
CYP11B1	HSD3B1	0.012705232	Co-localization	Johnson-Shoemaker-2003
CYP11B1	CYP11B2	0.009830933	Co-localization	Johnson-Shoemaker-2003
CYP11A1	HSD3B1	0.014480391	Co-localization	Johnson-Shoemaker-2003
CYP11A1	CYP11B2	0.00888069	Co-localization	Johnson-Shoemaker-2003
CYP11A1	CYP11B1	0.00685853	Co-localization	Johnson-Shoemaker-2003
HSD17B2	CYP19A1	0.007963912	Co-localization	Johnson-Shoemaker-2003
CYP21A2	HSD3B1	0.0128225535	Co-localization	Johnson-Shoemaker-2003
CYP21A2	CYP11B2	0.009800746	Co-localization	Johnson-Shoemaker-2003
CYP21A2	CYP11B1	0.00751771	Co-localization	Johnson-Shoemaker-2003
CYP21A2	CYP11A1	0.007257042	Co-localization	Johnson-Shoemaker-2003
CYP17A1	HSD3B1	0.011699217	Co-localization	Johnson-Shoemaker-2003
CYP17A1	CYP11B2	0.008546504	Co-localization	Johnson-Shoemaker-2003
CYP17A1	CYP11B1	0.0066524562	Co-localization	Johnson-Shoemaker-2003
CYP17A1	CYP11A1	0.0061277626	Co-localization	Johnson-Shoemaker-2003
CYP17A1	CYP21A2	0.0066452445	Co-localization	Johnson-Shoemaker-2003
HSD3B2	HSD3B1	0.01185383	Co-localization	Johnson-Shoemaker-2003
HSD3B2	CYP11B2	0.008506557	Co-localization	Johnson-Shoemaker-2003
HSD3B2	CYP11B1	0.006613481	Co-localization	Johnson-Shoemaker-2003
HSD3B2	CYP11A1	0.0061509754	Co-localization	Johnson-Shoemaker-2003
HSD3B2	CYP21A2	0.0066141402	Co-localization	Johnson-Shoemaker-2003
HSD3B2	CYP17A1	0.006047197	Co-localization	Johnson-Shoemaker-2003
STAR	HSD3B1	0.011798957	Co-localization	Johnson-Shoemaker-2003
STAR	CYP11B2	0.008979963	Co-localization	Johnson-Shoemaker-2003
STAR	CYP11B1	0.0068682176	Co-localization	Johnson-Shoemaker-2003
STAR	CYP11A1	0.0066634696	Co-localization	Johnson-Shoemaker-2003
STAR	CYP21A2	0.007333943	Co-localization	Johnson-Shoemaker-2003
STAR	CYP17A1	0.006049486	Co-localization	Johnson-Shoemaker-2003
STAR	HSD3B2	0.0060482747	Co-localization	Johnson-Shoemaker-2003
DHRS4	HSD17B14	0.01984509	Co-localization	Johnson-Shoemaker-2003
RDH8	RDH5	0.010505405	Co-localization	Johnson-Shoemaker-2003
DHRS7B	HSD17B3	0.014906204	Co-localization	Johnson-Shoemaker-2003
PECR	HSD17B14	0.005744444	Co-localization	Johnson-Shoemaker-2003
PECR	HSD3B7	0.005568637	Co-localization	Johnson-Shoemaker-2003
PECR	HSD17B6	0.0035153376	Co-localization	Johnson-Shoemaker-2003
PECR	HSD17B10	0.0039836443	Co-localization	Johnson-Shoemaker-2003
PECR	HSD17B4	0.005778714	Co-localization	Johnson-Shoemaker-2003
PECR	CYB5A	0.007181473	Co-localization	Johnson-Shoemaker-2003
PECR	SHBG	0.0069985506	Co-localization	Johnson-Shoemaker-2003
PECR	DHRS4	0.0050904416	Co-localization	Johnson-Shoemaker-2003
PECR	DECR2	0.0061890353	Co-localization	Johnson-Shoemaker-2003
CYP11B1	CYP11B2	0.71662706	Physical interactions	IREF-HPRD
CYP11A1	CYP11B2	0.3162832	Physical interactions	IREF-HPRD
CYB5A	CYP17A1	0.31276634	Physical interactions	IREF-HPRD
CYP11B1	CYP11B2	0.6925315	Physical interactions	IREF-SMALL-SCALE-STUDIES
CYP11A1	CYP11B2	0.45271876	Physical interactions	IREF-SMALL-SCALE-STUDIES
CYB5A	CYP17A1	0.15141903	Physical interactions	IREF-SMALL-SCALE-STUDIES
CYP11B1	CYP11B2	0.75754625	Physical interactions	IREF-OPHID
CYP11A1	CYP11B2	0.44283858	Physical interactions	IREF-OPHID
CYB5A	HSD17B4	0.025416309	Predicted	Stuart-Kim-2003
DHRS4	HSD17B4	0.010621549	Predicted	Stuart-Kim-2003
DECR2	HSD17B4	0.010621549	Predicted	Stuart-Kim-2003
BDH1	HSD3B2	0.13733004	Predicted	Stuart-Kim-2003
HSD17B11	HSD17B13	0.018596759	Shared protein domains	INTERPRO
HSD17B12	HSD17B13	0.021022137	Shared protein domains	INTERPRO
HSD17B12	HSD17B11	0.020812087	Shared protein domains	INTERPRO
HSD17B7	HSD17B13	0.016062168	Shared protein domains	INTERPRO
HSD17B7	HSD17B11	0.015901677	Shared protein domains	INTERPRO
HSD17B7	HSD17B12	0.012999575	Shared protein domains	INTERPRO
HSD17B14	HSD17B13	0.014597675	Shared protein domains	INTERPRO
HSD17B14	HSD17B11	0.014451817	Shared protein domains	INTERPRO
HSD17B14	HSD17B12	0.016340274	Shared protein domains	INTERPRO
HSD17B14	HSD17B7	0.017513264	Shared protein domains	INTERPRO
HSD3B7	HSD17B13	0.009671758	Shared protein domains	INTERPRO
HSD3B7	HSD17B11	0.009575118	Shared protein domains	INTERPRO
HSD3B7	HSD17B7	0.013272369	Shared protein domains	INTERPRO
HSD3B7	HSD17B14	0.012062317	Shared protein domains	INTERPRO
HSD17B8	HSD17B13	0.0156812	Shared protein domains	INTERPRO
HSD17B8	HSD17B11	0.015524515	Shared protein domains	INTERPRO
HSD17B8	HSD17B12	0.011691767	Shared protein domains	INTERPRO
HSD17B8	HSD17B7	0.013408647	Shared protein domains	INTERPRO
HSD17B8	HSD17B14	0.017678445	Shared protein domains	INTERPRO
HSD17B8	HSD3B7	0.008073035	Shared protein domains	INTERPRO
HSD17B6	HSD17B13	0.021544257	Shared protein domains	INTERPRO
HSD17B6	HSD17B11	0.02132899	Shared protein domains	INTERPRO
HSD17B6	HSD17B12	0.01577775	Shared protein domains	INTERPRO
HSD17B6	HSD17B7	0.018423717	Shared protein domains	INTERPRO
HSD17B6	HSD17B14	0.024287278	Shared protein domains	INTERPRO
HSD17B6	HSD17B8	0.011980573	Shared protein domains	INTERPRO
HSD17B1	HSD17B13	0.01660659	Shared protein domains	INTERPRO
HSD17B1	HSD17B11	0.01644066	Shared protein domains	INTERPRO
HSD17B1	HSD17B12	0.026960146	Shared protein domains	INTERPRO
HSD17B1	HSD17B7	0.0141999265	Shared protein domains	INTERPRO
HSD17B1	HSD17B14	0.018721001	Shared protein domains	INTERPRO
HSD17B1	HSD3B7	0.008549957	Shared protein domains	INTERPRO
HSD17B1	HSD17B8	0.020110568	Shared protein domains	INTERPRO
HSD17B1	HSD17B6	0.012688336	Shared protein domains	INTERPRO
SRD5A1	SRD5A3	0.25384596	Shared protein domains	INTERPRO
HSD3B1	HSD17B13	0.009641503	Shared protein domains	INTERPRO
HSD3B1	HSD17B11	0.009545166	Shared protein domains	INTERPRO
HSD3B1	HSD17B7	0.013230852	Shared protein domains	INTERPRO
HSD3B1	HSD17B14	0.012024584	Shared protein domains	INTERPRO
HSD3B1	HSD3B7	0.043782827	Shared protein domains	INTERPRO
HSD3B1	HSD17B8	0.008047781	Shared protein domains	INTERPRO
HSD3B1	HSD17B1	0.008523212	Shared protein domains	INTERPRO
RDH5	HSD17B13	0.014623694	Shared protein domains	INTERPRO
RDH5	HSD17B11	0.014477577	Shared protein domains	INTERPRO
RDH5	HSD17B12	0.016374303	Shared protein domains	INTERPRO
RDH5	HSD17B7	0.012503523	Shared protein domains	INTERPRO
RDH5	HSD17B14	0.019194268	Shared protein domains	INTERPRO
RDH5	HSD17B8	0.020618973	Shared protein domains	INTERPRO
RDH5	HSD17B6	0.016778775	Shared protein domains	INTERPRO
RDH5	HSD17B1	0.021835508	Shared protein domains	INTERPRO
CYP11B2	CYP19A1	0.019495055	Shared protein domains	INTERPRO
HSD17B10	HSD17B13	0.016071523	Shared protein domains	INTERPRO
HSD17B10	HSD17B11	0.015910938	Shared protein domains	INTERPRO
HSD17B10	HSD17B12	0.011983051	Shared protein domains	INTERPRO
HSD17B10	HSD17B7	0.013742403	Shared protein domains	INTERPRO
HSD17B10	HSD17B14	0.018118236	Shared protein domains	INTERPRO
HSD17B10	HSD3B7	0.008274162	Shared protein domains	INTERPRO
HSD17B10	HSD17B8	0.025796823	Shared protein domains	INTERPRO
HSD17B10	HSD17B6	0.012279051	Shared protein domains	INTERPRO
HSD17B10	HSD17B1	0.020610861	Shared protein domains	INTERPRO
HSD17B10	HSD3B1	0.008248281	Shared protein domains	INTERPRO
HSD17B10	RDH5	0.021132113	Shared protein domains	INTERPRO
CYP11B1	CYP19A1	0.019262366	Shared protein domains	INTERPRO
CYP11B1	CYP11B2	0.029764842	Shared protein domains	INTERPRO
HSD17B3	HSD17B13	0.014850099	Shared protein domains	INTERPRO
HSD17B3	HSD17B11	0.022480331	Shared protein domains	INTERPRO
HSD17B3	HSD17B12	0.016627813	Shared protein domains	INTERPRO
HSD17B3	HSD17B7	0.019416438	Shared protein domains	INTERPRO
HSD17B3	HSD17B14	0.018865205	Shared protein domains	INTERPRO
HSD17B3	HSD17B8	0.018955914	Shared protein domains	INTERPRO
HSD17B3	HSD17B6	0.017038547	Shared protein domains	INTERPRO
HSD17B3	HSD17B1	0.013127639	Shared protein domains	INTERPRO
HSD17B3	RDH5	0.01768277	Shared protein domains	INTERPRO
HSD17B3	HSD17B10	0.019427747	Shared protein domains	INTERPRO
CYP11A1	CYP19A1	0.019262366	Shared protein domains	INTERPRO
CYP11A1	CYP11B2	0.029764842	Shared protein domains	INTERPRO
CYP11A1	CYP11B1	0.029409574	Shared protein domains	INTERPRO
HSD17B2	HSD17B13	0.014488097	Shared protein domains	INTERPRO
HSD17B2	HSD17B11	0.014343333	Shared protein domains	INTERPRO
HSD17B2	HSD17B12	0.016222475	Shared protein domains	INTERPRO
HSD17B2	HSD17B7	0.012387588	Shared protein domains	INTERPRO
HSD17B2	HSD17B14	0.017215954	Shared protein domains	INTERPRO
HSD17B2	HSD17B8	0.018493727	Shared protein domains	INTERPRO
HSD17B2	HSD17B6	0.016623197	Shared protein domains	INTERPRO
HSD17B2	HSD17B1	0.019585194	Shared protein domains	INTERPRO
HSD17B2	RDH5	0.017251717	Shared protein domains	INTERPRO
HSD17B2	HSD17B10	0.018954057	Shared protein domains	INTERPRO
HSD17B2	HSD17B3	0.017518809	Shared protein domains	INTERPRO
CYP21A2	CYP19A1	0.019827383	Shared protein domains	INTERPRO
CYP21A2	CYP11B2	0.019577201	Shared protein domains	INTERPRO
CYP21A2	CYP11B1	0.01934353	Shared protein domains	INTERPRO
CYP21A2	CYP11A1	0.01934353	Shared protein domains	INTERPRO
CYP17A1	CYP19A1	0.019744188	Shared protein domains	INTERPRO
CYP17A1	CYP11B2	0.019495055	Shared protein domains	INTERPRO
CYP17A1	CYP11B1	0.019262366	Shared protein domains	INTERPRO
CYP17A1	CYP11A1	0.019262366	Shared protein domains	INTERPRO
CYP17A1	CYP21A2	0.019827383	Shared protein domains	INTERPRO
HSD17B4	HSD17B13	0.015398906	Shared protein domains	INTERPRO
HSD17B4	HSD17B11	0.015245043	Shared protein domains	INTERPRO
HSD17B4	HSD17B12	0.011271804	Shared protein domains	INTERPRO
HSD17B4	HSD17B7	0.013167263	Shared protein domains	INTERPRO
HSD17B4	HSD17B14	0.017359907	Shared protein domains	INTERPRO
HSD17B4	HSD3B7	0.007927917	Shared protein domains	INTERPRO
HSD17B4	HSD17B8	0.02620816	Shared protein domains	INTERPRO
HSD17B4	HSD17B6	0.011550236	Shared protein domains	INTERPRO
HSD17B4	HSD17B1	0.019748205	Shared protein domains	INTERPRO
HSD17B4	HSD3B1	0.011864891	Shared protein domains	INTERPRO
HSD17B4	RDH5	0.020247685	Shared protein domains	INTERPRO
HSD17B4	HSD17B10	0.019112363	Shared protein domains	INTERPRO
HSD17B4	HSD17B3	0.012172532	Shared protein domains	INTERPRO
HSD17B4	HSD17B2	0.011875802	Shared protein domains	INTERPRO
HSD3B2	HSD17B13	0.009671758	Shared protein domains	INTERPRO
HSD3B2	HSD17B11	0.009575118	Shared protein domains	INTERPRO
HSD3B2	HSD17B7	0.013272369	Shared protein domains	INTERPRO
HSD3B2	HSD17B14	0.012062317	Shared protein domains	INTERPRO
HSD3B2	HSD3B7	0.04392021	Shared protein domains	INTERPRO
HSD3B2	HSD17B8	0.008073035	Shared protein domains	INTERPRO
